index,thickness,intensity
320,3.1410346,203.78944
321,2.467706,154.77162
322,2.6257076,127.561264
323,2.9098241,229.78816
324,1.635514,83.0807
325,2.1346774,117.41138
326,2.1986313,136.60382
327,2.3429892,154.84679
328,1.9521196,86.81603
329,2.4610424,161.55084
330,2.3845108,123.05404
331,3.4472504,234.00864
332,2.02642,106.033325
333,2.3362865,152.95273
334,2.163876,140.76334
335,2.3523438,111.58273
336,2.9807563,216.13593
337,2.457879,131.39713
338,2.7581441,191.98303
339,1.6894555,86.0731
340,2.6302526,160.09555
341,1.6954583,87.04977
342,2.5398915,158.2121
343,1.8057843,86.930756
344,2.3324964,109.06247
345,4.032668,243.60191
346,2.1575406,98.45649
347,2.8533206,163.68411
348,3.2923245,230.23146
349,4.4661355,253.78189
350,3.440244,241.51877
351,2.444182,171.55821
352,2.1011367,130.83267
353,2.1239238,108.06083
354,3.0040426,191.11414
355,1.9847221,105.64715
356,1.5423405,85.50366
357,4.3600845,252.8169
358,3.299192,235.98672
359,3.0586905,201.8276
360,2.172272,145.45
361,2.662083,141.74075
362,2.2856035,104.25181
363,2.0042884,114.3752
364,1.1311625,73.254555
365,2.6918144,184.10634
366,2.800159,180.82092
367,2.750567,202.45633
368,2.9989343,224.06297
369,2.28435,125.9933
370,3.50372,235.18188
371,3.2983496,241.04399
372,2.6515439,194.6631
373,2.5711045,182.03957
374,2.3842988,164.32234
375,1.5566249,78.76349
376,2.1782112,107.3703
377,1.7451748,73.67559
378,2.6131182,177.0615
379,2.966642,207.44254
380,4.4101896,251.716
381,2.297114,169.24762
382,3.0771039,216.37077
383,4.5066667,248.30663
384,2.157908,140.17923
385,2.9874675,181.83914
386,2.480793,148.50838
387,1.5802364,82.19955
388,1.8695863,125.91101
389,3.09942,224.98274
390,1.9894301,109.653145
391,1.6069024,90.14955
392,1.5535566,77.31221
393,3.6770425,235.77701
394,1.894821,118.557816
395,2.1695101,123.39489
396,2.546233,194.88246
397,2.2061708,119.00624
398,2.970533,195.54858
399,2.4488916,130.80159
400,2.4752474,149.88297
401,2.6010327,175.94946
402,3.0476673,218.13348
403,3.8456485,240.9674
404,3.1824765,226.85406
405,2.1579852,120.133865
406,2.091329,112.270294
407,2.0169108,147.6336
408,2.6534305,142.71619
409,1.7013134,104.737686
410,2.9892905,209.97838
411,2.00518,87.52703
412,2.4646325,133.53311
413,2.708087,131.15416
414,2.5252647,158.70815
415,2.426535,150.5894
416,1.9928727,103.993
417,2.0620646,119.644226
418,2.2860057,154.38196
419,2.1964512,130.26352
420,3.3310688,229.98216
421,1.1590402,78.23624
422,3.3400536,209.50272
423,1.7545252,108.29865
424,2.3178477,136.91945
425,3.0963175,203.20462
426,3.1849675,197.66476
427,1.9877094,113.86832
428,2.114015,114.85327
429,2.0437965,128.03041
430,2.8656635,190.37386
431,2.1938396,143.2612
432,1.7835839,95.3859
433,1.8754368,124.886765
434,2.3823614,109.857376
435,2.0772057,149.65231
436,2.3558438,112.616165
437,2.9843948,228.7381
438,2.5928607,171.30621
439,2.0608134,119.30177
440,2.828859,180.71022
441,1.7745795,114.559235
442,1.5521243,82.41055
443,2.660972,221.3064
444,2.0253775,120.282166
445,3.211336,221.49403
446,3.833664,241.8914
447,2.561505,132.87442
448,2.7207062,209.98555
449,2.3089123,164.40834
450,2.320509,160.03107
451,1.8743927,112.45709
452,3.884425,228.85646
453,3.1349304,219.46414
454,2.001066,110.64815
455,2.6189787,203.96231
456,2.025735,106.64302
457,2.0739608,133.84747
458,1.8297067,94.60345
459,3.4695516,222.43532
460,2.6292057,167.66464
461,2.2423515,131.5517
462,3.420362,219.94624
463,2.8541617,203.15677
464,2.1348743,109.89064
465,2.5655909,172.93579
466,2.3934207,216.75345
467,1.5034988,85.386795
468,3.1045895,206.43062
469,3.0024319,230.04341
470,2.264604,134.86322
471,2.9505177,213.38974
472,2.5328426,151.6608
473,2.918467,191.59203
474,1.9934981,148.24146
475,3.27787,207.16167
476,3.1387856,230.8772
477,2.4999998,148.24709
478,1.7221243,110.1641
479,1.957667,152.88669
480,2.2674382,119.11444
481,3.409783,237.93604
482,2.7584875,141.30719
483,2.764489,190.17715
484,3.1808,168.08762
485,3.3168473,239.16362
486,1.3884614,77.242035
487,1.9095244,133.15799
488,2.323444,147.05981
489,2.688634,196.44252
490,2.286848,134.34785
491,2.9480207,218.23586
492,2.1633186,140.577
493,2.4859996,157.36908
494,2.2216067,171.07648
495,2.0475633,117.330444
496,2.5465603,179.17352
497,1.7081183,106.260895
498,1.3403462,71.29756
499,2.2409544,118.13807
500,3.0326183,202.96281
501,2.29305,140.62323
502,2.3647943,167.69565
503,2.520639,129.34117
504,2.2903717,132.69089
505,1.902024,114.697075
506,2.031315,88.29858
507,3.0150528,212.74274
508,1.5993761,97.372
509,2.37208,116.60039
510,3.1211674,243.59856
511,2.5007198,158.79211
512,3.5034118,230.57713
513,2.748321,153.50784
514,3.211542,226.29893
515,3.7194817,230.69789
516,2.054087,125.234695
517,3.343037,212.85973
518,2.3299546,173.9788
519,2.7095983,192.4663
520,1.1393663,87.461716
521,2.5328705,167.61472
522,1.9522235,130.55103
523,1.4021508,87.24274
524,3.367548,222.09196
525,2.7162685,195.73056
526,2.4371717,182.15463
527,2.5777183,204.83871
528,1.9200451,79.95838
529,2.6524003,164.93301
530,1.7808744,95.73338
531,1.8882719,87.20506
532,3.332468,240.19862
533,2.2428288,190.54547
534,2.88575,177.45312
535,1.8179365,93.547295
536,1.2616736,74.904495
537,3.986791,249.61783
538,2.8171835,184.79651
539,2.280822,108.006714
540,1.699005,119.90522
541,1.5985237,79.56847
542,2.3524795,130.38248
543,2.328581,166.95258
544,1.5938994,78.577415
545,2.0848577,157.35583
546,2.1599107,130.33456
547,2.5431983,154.9932
548,3.2103868,183.77922
549,3.1823184,209.99023
550,1.9484417,122.62149
551,3.56232,243.91223
552,3.0422325,166.34436
553,2.4210496,152.2539
554,2.749869,221.07324
555,3.1174095,202.36635
556,2.1651766,132.27379
557,2.225931,151.00774
558,2.7630782,119.2883
559,1.6798484,96.734795
560,2.3815627,139.2144
561,3.209924,188.92563
562,2.3279243,115.47087
563,2.3187659,168.3606
564,1.9784278,157.46396
565,2.9738274,235.7878
566,2.0485287,142.28653
567,3.2373774,219.21228
568,3.0251575,183.7457
569,1.9092135,108.544975
570,2.8659754,220.86826
571,2.188602,143.8659
572,2.8686402,176.71234
573,2.473701,111.51499
574,2.559413,209.64766
575,2.0273554,155.08575
576,2.702692,187.78934
577,2.0399518,123.830376
578,4.4068174,250.8396
579,3.837925,240.5488
580,2.4662726,154.9194
581,2.437944,188.22675
582,2.5677762,202.61432
583,2.4189906,130.811
584,2.4291222,111.219925
585,3.8487,228.71729
586,1.451856,88.110756
587,2.4069915,171.6777
588,2.0557094,105.84664
589,2.7208993,166.7313
590,2.0854907,135.79828
591,2.7086196,188.33052
592,2.4233866,197.40158
593,1.936623,87.29111
594,2.7499104,114.28641
595,1.5002081,81.43489
596,3.2767167,235.38957
597,2.6492465,152.29459
598,2.2793021,148.14055
599,3.4629214,234.60333
600,2.5397315,141.70656
601,3.1853218,221.21011
602,3.2723851,227.66759
603,2.3838012,173.41205
604,3.1795268,223.91505
605,2.1779523,141.38104
606,2.0549607,134.29904
607,4.0538697,232.57368
608,2.0633748,116.83861
609,2.5995224,144.56738
610,1.3693758,91.77487
611,2.356196,143.36307
612,2.4877956,131.59473
613,2.064799,109.31891
614,3.16124,209.0319
615,1.9604363,113.98167
616,3.6470869,212.15631
617,2.7965796,217.8491
618,3.584774,224.3062
619,2.3509777,143.99371
620,2.3585048,155.61836
621,3.996835,247.26024
622,2.896908,206.23416
623,3.7850986,243.24672
624,2.0768154,110.82738
625,1.733072,103.05297
626,4.1417594,245.63239
627,1.7694576,151.03241
628,1.7696707,99.774315
629,2.9282045,186.37457
630,2.2122245,123.84652
631,2.2461076,126.82892
632,2.4362774,160.17274
633,3.0362394,219.16788
634,2.2948065,151.2604
635,2.5985904,169.14667
636,2.9305434,206.10237
637,3.2131557,195.60065
638,2.8482683,185.0391
639,2.094099,145.45905
640,3.0403993,197.3955
641,2.910648,192.944
642,2.6799464,175.33676
643,2.2199838,148.77264
644,1.5219877,79.93157
645,2.0905013,155.44379
646,2.144758,129.51749
647,1.7891505,104.260635
648,2.978529,215.74693
649,2.7072337,181.62671
650,3.3076735,224.18492
651,1.8477023,103.82791
652,2.5926075,207.9381
653,2.04351,145.74368
654,2.1434789,152.82576
655,3.0137181,225.19107
656,2.4736786,141.18025
657,3.208614,223.65564
658,1.8448641,92.47057
659,2.4017482,168.0908
660,2.127966,101.84829
661,2.2152505,153.4971
662,1.5821886,90.54311
663,2.3258886,111.91855
664,2.7477803,211.93675
665,3.2731059,222.44827
666,3.4423347,222.64893
667,2.512405,151.91727
668,2.5446498,158.9
669,2.741748,170.43158
670,2.404553,127.09076
671,3.1750007,215.91388
672,3.1396577,197.74556
673,2.6010017,138.10902
674,2.635432,155.26616
675,3.1203876,226.7037
676,2.8343596,192.91023
677,2.4410203,106.62213
678,2.212192,114.8384
679,1.9791541,98.99803
680,3.1380005,231.34776
681,2.5304892,133.68007
682,2.2918706,190.70096
683,2.4842947,121.73009
684,2.5950713,191.49855
685,3.2484453,193.70471
686,1.9307754,123.09424
687,2.1824913,121.8486
688,1.5013726,92.208046
689,3.364992,236.83624
690,1.987786,127.27518
691,2.256518,135.68076
692,2.996125,209.81253
693,2.7821822,168.48746
694,3.243666,214.90419
695,3.5521448,232.54195
696,1.8422927,105.299255
697,2.4382007,169.37976
698,1.354643,83.4645
699,3.253737,219.03198
700,3.706009,225.04588
701,3.2154846,202.36366
702,1.6897737,103.96478
703,1.6708376,77.15032
704,2.1198268,142.97614
705,2.8447094,202.06723
706,1.893,128.90855
707,2.8756273,228.52567
708,2.1323419,152.65482
709,2.285827,138.64418
710,3.0805798,243.12064
711,3.8763523,248.39578
712,2.9977088,232.07681
713,3.1031985,203.43509
714,2.2256603,149.14732
715,1.4529283,80.0733
716,2.4028533,122.845535
717,4.120482,251.73311
718,2.5706449,188.4602
719,2.5462253,134.65207
720,3.0987794,221.81035
721,1.9128379,124.62417
722,2.9106796,177.95477
723,2.4341965,167.63208
724,3.924352,249.72113
725,1.975545,76.12547
726,2.5036094,169.96947
727,2.9446762,210.90543
728,1.7668874,108.929276
729,3.1788535,187.63055
730,3.063322,224.08388
731,2.9776707,198.09137
732,2.1754189,127.56517
733,2.3427355,164.38773
734,1.7994509,92.49428
735,2.9364963,170.8855
736,2.5306625,171.43161
737,1.9852048,99.45215
738,1.5855337,103.75908
739,2.1669624,114.25653
740,2.9706578,190.00497
741,2.8626037,219.2572
742,2.7393053,194.59613
743,2.5476518,145.6496
744,2.146336,110.00847
745,2.9289668,223.27124
746,2.5330868,167.77133
747,1.9462085,131.49597
748,2.4071345,182.95062
749,3.739912,231.65674
750,3.5747852,210.76865
751,1.915948,127.77721
752,3.0801196,220.25394
753,1.2533324,71.24683
754,2.301374,119.91887
755,2.2543378,151.00467
756,3.0562005,201.9534
757,1.8388598,97.48881
758,2.808717,134.36221
759,2.0042112,110.48641
760,1.6985356,84.403854
761,2.0364027,140.75687
762,3.0652747,215.99358
763,1.6985581,115.359375
764,2.765144,207.36053
765,2.2088008,123.25724
766,2.680949,200.52342
767,2.7848382,190.04086
768,2.3072283,104.78534
769,2.3954847,131.30801
770,1.9651164,108.23386
771,2.6838534,136.6095
772,4.027977,246.93216
773,3.5616212,240.4615
774,2.672785,136.67532
775,2.568841,199.46306
776,2.9489434,185.34259
777,2.1462588,147.06537
778,3.2254252,219.63226
779,2.4239802,180.7261
780,4.2613826,245.38521
781,4.438536,250.0699
782,2.4538836,145.8031
783,2.2517557,118.71593
784,3.3256152,234.4677
785,2.6622386,179.51971
786,2.8713794,186.4844
787,2.0968893,166.55688
788,2.8496807,198.99937
789,2.9658518,224.97887
790,1.9826448,129.70328
791,2.8533645,179.6193
792,2.3111882,150.06
793,2.122318,124.74277
794,1.5791544,90.029495
795,1.9461215,127.5983
796,2.7150636,204.3814
797,3.4958386,241.5385
798,2.6180158,188.749
799,1.8650463,91.126656
800,2.1594577,116.129074
801,2.3234556,131.27997
802,4.3024173,248.199
803,2.020868,134.83957
804,2.2297378,125.79765
805,2.4504294,149.732
806,4.013152,252.90332
807,2.7011244,151.13364
808,3.1312177,212.11188
809,1.7806534,95.22227
810,1.8916614,115.66606
811,2.5006213,114.20325
812,2.5335526,186.42578
813,2.7912097,179.41693
814,1.5355315,83.12311
815,2.0828824,120.36035
816,1.8892289,110.01201
817,2.1726408,134.5542
818,2.3974977,147.61987
819,2.2801907,173.64728
820,1.7270582,109.61624
821,2.1901953,163.71786
822,2.2723382,145.40858
823,2.4835584,151.59116
824,2.2914062,161.48257
825,2.4345727,128.12912
826,2.0895603,109.14557
827,1.6327674,87.15771
828,2.0760307,125.80998
829,3.3333583,215.04028
830,2.5174835,170.4295
831,1.7188222,102.09743
832,2.9889932,195.77385
833,2.9686236,199.68878
834,3.248649,238.68996
835,3.8041427,236.8368
836,2.5650086,146.68738
837,2.4816105,150.94016
838,2.1178937,140.03018
839,1.9540321,119.55553
840,2.8393853,154.397
841,2.4009912,174.44476
842,2.1640124,147.30974
843,3.3301148,224.1708
844,2.7716365,139.32666
845,1.786149,87.4478
846,3.6233795,245.02405
847,2.5361786,213.68893
848,2.569491,167.90411
849,1.4164815,77.980865
850,2.229059,149.77258
851,1.5190532,87.16095
852,2.7841005,200.24103
853,2.439908,176.55994
854,2.2839277,107.491615
855,1.2215502,89.79262
856,1.9786996,96.23587
857,1.9737736,147.78058
858,1.6740941,81.98622
859,1.9976496,115.87442
860,1.575096,99.09979
861,2.8206027,206.82367
862,2.3605676,193.50504
863,2.4630966,129.80331
864,3.0321953,202.42348
865,2.3433778,119.827
866,1.7002152,115.72778
867,2.5349562,179.61258
868,2.8811162,211.1033
869,2.603991,201.59544
870,2.275361,121.06886
871,2.5531106,163.42514
872,2.3832135,132.23225
873,2.9901156,212.16173
874,2.1354594,96.46458
875,4.7067227,252.18486
876,2.885056,203.38594
877,2.1776385,97.15744
878,1.8906473,117.952934
879,3.060464,215.62613
880,2.0788996,135.80542
881,2.4165833,169.83978
882,2.6810346,201.16725
883,1.5269554,86.04104
884,1.6920553,89.61787
885,2.6095576,169.67651
886,3.0971737,235.73901
887,2.1946166,132.3825
888,2.1325974,127.790924
889,3.4826705,229.60559
890,3.5588949,218.88666
891,3.0690603,223.1841
