index,thickness,intensity
244,3.542758,236.50725
245,3.7950711,241.20193
246,2.5881124,197.83998
247,2.1789083,135.45065
248,1.9397776,123.11435
249,3.467217,230.00572
250,1.9906873,101.62801
251,2.0924783,103.356415
252,2.5662322,110.02165
253,1.4653566,95.145294
254,1.7816803,94.38319
255,1.4396203,97.02345
256,2.4484534,160.22075
257,2.4075584,147.31117
258,1.9834564,112.27341
259,2.9914582,199.25175
260,3.126524,215.89055
261,2.0824835,165.11273
262,2.1419892,111.061584
263,1.0239995,80.26368
264,2.2672782,142.13196
265,1.5926211,84.84483
266,2.0765738,115.22264
267,1.9424964,116.1635
268,2.431387,154.51093
269,2.7498755,131.83075
270,2.2585492,127.78137
271,2.8042073,139.11928
272,2.2418354,124.46089
273,3.2599578,210.37273
274,2.025457,98.93154
275,3.6735623,237.70927
276,2.5543454,164.98001
277,2.3513885,129.0247
278,2.6992369,196.6993
279,2.006062,133.83572
280,1.788841,100.19329
281,2.1999767,157.82355
282,4.720887,249.28403
283,4.3476458,249.78838
284,3.5622113,236.68318
285,2.2541203,114.3313
286,1.9046369,124.89957
287,2.415587,169.35056
288,1.6889141,99.87106
289,2.360491,157.89453
290,1.7130624,90.283066
291,2.4516952,143.4131
292,1.8895838,123.321594
293,2.054611,115.22783
294,2.256163,179.22778
295,2.9165611,179.79056
296,3.1421864,184.9996
297,2.500217,165.66287
298,2.2513232,113.10128
299,3.450647,228.4678
300,2.5053527,152.3826
301,1.8288124,102.87591
302,2.629435,155.63031
303,2.2592638,91.10347
304,3.113117,207.61899
305,2.327991,132.63776
306,1.9803452,110.684326
307,3.2517123,204.37425
308,2.0527935,146.87018
309,1.9163177,113.26504
310,2.0539248,158.62851
311,2.9687612,125.953316
312,2.4369838,137.35703
313,1.8128524,86.47414
314,2.3576503,164.97852
315,2.5919974,171.3703
316,2.4790874,151.76839
317,4.5614343,249.36351
318,2.306922,157.55197
319,3.461268,214.71004
320,2.5373127,130.98474
321,2.2084186,113.24999
322,2.5605822,175.68451
323,3.160925,241.99898
324,1.469696,85.65015
325,1.7814357,90.71454
326,2.719816,178.36694
327,1.8752105,74.43984
328,2.7609591,150.4502
329,3.8768036,247.89752
330,2.3293824,137.51566
331,2.3139064,165.13116
332,2.0589373,102.02221
333,2.571624,149.19598
334,2.9920275,223.28638
335,2.900981,191.89587
336,2.3489738,113.06185
337,2.5850742,189.44536
338,2.2335007,135.96423
339,3.53017,232.91623
340,2.4710412,145.80295
341,1.7571574,117.537544
342,2.325501,122.91426
343,1.5593507,94.606514
344,2.0150645,160.21292
345,2.4212573,127.15892
346,1.3085406,78.62736
347,1.9580485,116.55638
348,3.019021,189.61145
349,3.590285,237.12889
350,2.9463344,212.93033
351,4.554361,245.78465
352,2.4008129,112.17815
353,2.4066517,168.07964
354,2.765206,176.02692
355,3.5036209,228.35869
356,2.6248927,192.47289
357,2.822886,211.6519
358,1.7857006,105.09375
359,1.9449515,113.38584
360,2.7494226,159.83594
361,2.487339,202.8625
362,1.6869248,98.0502
363,2.4144025,152.33594
364,2.9887185,138.47223
365,1.7237728,97.07473
366,1.846551,129.81776
367,1.7742504,104.40051
368,3.1672087,229.20549
369,2.701926,184.85805
370,2.3825364,189.84793
371,3.1814928,235.23657
372,2.255629,175.88419
373,1.8841723,81.52714
374,3.788142,244.95078
375,4.710355,250.85257
376,2.5134852,129.02866
377,3.6219134,236.03604
378,2.1844766,109.819885
379,1.7689555,105.010735
380,1.4962844,76.39882
381,2.8415985,219.88657
382,1.7909272,116.772675
383,3.6084793,250.67694
384,2.7174554,162.96628
385,2.2264185,138.0492
386,2.6769714,171.13132
387,3.7695053,242.3388
388,3.7035117,239.90193
389,2.3462117,125.92036
390,4.33027,246.88553
391,3.9676025,247.00095
392,2.3065877,128.8013
393,2.152408,139.28326
394,1.593513,93.334564
395,3.2164218,209.61774
396,2.568995,168.52678
397,2.5033948,115.66443
398,3.582796,240.94261
399,3.8583157,238.84207
400,2.0637672,105.7966
401,2.674609,180.95653
402,1.8530948,96.520355
403,1.9700495,118.753204
404,4.121497,250.03499
405,2.707585,154.93713
406,1.5656402,85.741615
407,2.3825269,124.40815
408,2.0983326,141.26251
409,3.1095905,186.92299
410,2.408028,165.61359
411,2.396903,169.07965
412,3.857922,243.08041
413,2.9115543,200.88257
414,2.6125968,168.41602
415,2.7272227,226.6779
416,2.1687644,103.45433
417,1.7960961,85.33769
418,2.7703614,170.66574
419,2.7792408,205.54704
420,2.5181215,156.75351
421,3.042458,199.23343
422,2.7964919,181.86157
423,2.7631536,177.61108
424,2.3198035,154.319
425,1.8935525,102.81485
426,1.8622261,99.51129
427,4.213515,249.73611
428,2.3295476,140.68903
429,2.143397,95.13272
430,3.3640647,204.57675
431,3.1181436,209.58624
432,1.8735503,105.405426
433,2.074825,99.45054
434,3.1259181,200.69127
435,1.3544312,104.83937
436,2.2554746,115.44394
437,2.5349026,153.30896
438,2.9378455,213.60756
439,1.9592791,112.041214
440,1.8312523,99.584045
441,1.7844404,91.02095
442,2.113916,125.07762
443,2.788528,185.16385
444,3.79219,245.29636
445,2.159583,151.89871
446,2.7211938,139.26437
447,2.2799897,152.99051
448,2.1162767,152.88193
449,3.1622918,225.62756
450,1.9077815,85.46489
451,3.17209,184.06964
452,2.2989004,139.64694
453,2.6350322,155.51044
454,1.4901755,87.32132
455,2.7872343,154.76419
456,2.668674,176.06493
457,2.2001023,146.93112
458,3.4330401,235.04126
459,2.1213863,86.76651
460,1.4105319,100.09146
461,2.08552,127.84154
462,2.5358615,151.03423
463,2.0776656,130.11993
464,3.2501132,228.85033
465,1.8266449,103.22212
466,2.9566252,197.94688
467,3.2074409,215.58861
468,4.25455,250.51611
469,2.3929389,157.6214
470,3.2635055,207.78247
471,2.5526004,182.75607
472,3.2856016,221.89839
473,3.6695244,243.88228
474,1.7786647,76.64894
475,2.3832378,135.59639
476,2.2176085,109.76575
477,1.2493057,83.68851
478,1.9740213,115.20068
479,1.9138446,108.60724
480,2.1206698,90.46957
481,3.5543163,233.94197
482,1.8623372,100.2919
483,1.5160681,112.2151
484,2.3335176,143.09192
485,1.230359,74.72064
486,2.6618843,163.76389
487,2.5448318,194.83649
488,2.9964278,189.66982
489,1.7994379,118.61534
490,2.2297313,130.06825
491,3.0316725,203.09871
492,1.4717209,126.69566
493,1.9929553,125.840454
494,1.4473002,80.95004
495,2.199243,118.76913
496,2.262731,104.27225
497,1.5520352,83.955894
498,1.3857322,76.86833
499,2.4362104,151.30502
500,2.0892062,143.70084
501,2.699701,145.53288
502,2.6670613,218.90126
503,2.7552865,174.49411
504,2.275517,120.81799
505,4.025014,245.24886
506,3.0942283,164.05824
507,3.068891,185.56993
508,2.623283,161.61157
509,1.9079146,104.21936
510,2.4821155,155.84875
511,2.9207842,189.4614
512,2.1469827,121.92192
513,2.3141756,141.02861
514,2.1496177,118.05879
515,2.5235887,177.66022
516,1.2210267,73.22606
517,2.3789866,170.95154
518,2.1177406,92.1767
519,1.5763459,82.921486
520,2.2972596,133.92242
521,2.103556,117.69263
522,2.0243998,161.88788
523,1.9258796,111.219955
524,2.6180942,165.5587
525,2.014075,140.18982
526,2.5578227,138.24435
527,2.6442049,201.73912
528,2.2767835,173.04114
529,3.5134234,241.54225
530,4.674876,253.86784
531,1.6560534,108.641174
532,1.781759,80.825554
533,2.7081265,198.18884
534,1.6681055,77.33363
535,2.4870772,159.0481
536,2.023954,122.346176
537,3.4592981,225.1787
538,3.3252945,218.81508
539,2.431829,156.86081
540,1.3440775,76.268036
541,2.4616933,188.20404
542,3.2576976,190.555
543,2.2766235,140.57524
544,2.2431989,134.01599
545,2.5303485,166.93134
546,2.2938533,170.40598
547,2.5835757,170.33795
548,2.1598094,110.39097
549,2.7652407,167.34933
550,2.8097274,151.24728
551,1.0400316,76.49539
552,1.4460398,77.221466
553,1.7476422,86.33943
554,1.3411217,73.95602
555,2.4778728,164.73831
556,2.7271054,178.78687
557,2.8791978,203.07399
558,3.0660684,186.2135
559,2.1702437,187.91959
560,1.8890033,114.94557
561,3.0434892,220.94434
562,3.585524,236.59789
563,1.8932644,116.85809
564,2.5806918,189.83081
565,2.1169086,109.057236
566,3.1601908,214.52275
567,1.9630703,101.943695
568,2.5530877,146.83667
569,2.6076686,144.44221
570,1.9096767,111.22476
571,2.4890883,146.15573
572,3.0391273,187.36917
573,2.3834972,118.21806
574,1.8527417,99.73609
575,2.8544765,199.69269
576,2.528011,195.96707
577,2.3762076,168.89642
578,2.2849383,155.5456
579,1.4678528,78.45661
580,1.7677226,93.15458
581,2.4686854,115.083664
582,2.029481,149.34567
583,1.5909815,76.4963
584,1.793425,148.39418
585,2.1225493,114.825714
586,2.5175738,121.807785
587,1.583536,96.1298
588,1.9912413,106.67261
589,2.514247,176.15404
590,2.2602723,101.436325
591,3.4957576,238.94649
592,2.2362502,112.023224
593,2.1332586,146.4126
594,2.4353027,132.54442
595,4.044692,248.16295
596,2.8519883,181.0952
597,2.7433183,191.76553
598,3.1763651,224.22093
599,1.9345294,102.899445
600,2.4821134,216.512
601,2.2916749,142.03203
602,2.335853,156.0177
603,1.8519455,105.9144
604,2.6855044,178.24994
605,2.1715732,116.17047
606,2.0358145,128.75328
607,2.6255686,175.9068
608,2.9728768,184.0033
609,1.8282034,93.57094
610,1.5709898,87.94797
611,2.468818,158.82924
612,2.6901362,153.49731
613,1.2929342,80.78487
614,2.9271538,228.40463
615,1.6622632,115.08348
616,2.9260144,192.99028
617,1.5919158,93.58714
618,2.4212968,157.17506
619,1.6750252,80.93506
620,2.1673133,104.134094
621,2.7724879,198.21494
622,4.8261786,252.9749
623,3.0420008,226.8846
624,1.8288019,119.258896
625,2.197434,118.71278
626,2.9936068,206.00693
627,1.9449707,101.00748
628,2.1894326,122.82895
629,2.3938537,101.540306
630,2.2264516,168.0656
631,1.6966827,108.35862
632,1.7522919,91.25255
633,1.8474114,112.97554
634,2.0036988,123.62941
635,4.8809433,252.84026
636,2.0424576,164.65518
637,2.5272403,137.92221
638,2.2202363,112.66291
639,2.8207686,211.65875
640,2.8388805,206.54512
641,1.7944758,109.23302
642,2.8808653,208.2854
643,2.305948,166.99524
644,1.9655865,99.8371
645,2.119039,136.34952
646,1.8822235,116.143234
647,2.555563,196.38393
648,3.6262202,240.41385
649,2.3345618,128.9731
650,2.4993958,146.01828
651,2.5616007,141.41632
652,2.086023,125.85509
653,3.8218932,237.5626
654,3.0056868,214.73499
655,2.0523553,165.40547
656,2.2881765,96.854935
657,3.0996268,214.10794
658,3.4044633,227.57079
659,2.51069,163.92178
660,2.862461,195.29991
661,1.7854294,99.7099
662,2.7415693,189.0337
663,2.5264463,129.83685
664,3.0480063,191.18364
665,1.7690866,102.4456
666,3.651889,236.86346
667,1.5860816,75.503296
668,3.5751588,222.17531
669,2.4114308,162.35124
670,2.0361404,125.62723
671,3.0570657,189.6305
672,2.4518962,154.97665
673,1.9513174,102.23839
674,2.3791666,116.330475
675,1.8452809,84.41369
676,2.991251,212.086
677,1.8152517,88.02962
678,2.135277,164.61003
679,2.583486,160.22995
680,2.3516622,105.74509
681,2.785748,178.1365
682,2.8035815,194.51195
683,2.1375632,139.62805
684,1.6943259,110.4621
685,2.399839,164.95836
686,2.4033175,136.54312
687,2.3656833,129.10364
688,3.061837,206.75479
689,3.0713897,217.61963
690,3.1955237,230.70004
691,2.2133532,188.00479
692,2.2814474,123.04454
693,2.8878608,169.59372
694,2.850812,203.34299
695,2.4449518,148.33084
696,2.9291735,202.23206
697,2.1480737,123.93631
698,4.693502,251.79869
699,2.7962039,169.08498
700,1.8429716,77.149414
701,3.8708298,244.34995
702,2.1825383,123.02052
703,2.758732,174.74588
704,1.8742933,110.52412
705,2.7709274,161.04414
706,3.3128438,232.3546
707,1.8473252,128.39258
708,2.3031428,128.04303
709,3.6764793,215.8689
710,2.5973818,173.74628
711,2.5116603,145.04866
712,2.3980556,118.22055
713,2.5095315,152.0696
714,2.3009346,189.04652
715,3.1687915,191.87042
716,3.744847,246.85442
717,2.3613834,125.212524
718,1.7379991,77.118225
719,1.5191405,96.743004
720,3.6523705,231.99771
721,4.302579,251.95479
722,2.577037,191.77594
723,3.7618725,226.56511
724,2.461433,150.54335
725,1.1370695,90.41235
726,2.3409743,145.34592
727,2.5669541,172.90472
728,2.54883,186.55508
729,1.8021197,96.20392
730,2.405711,172.82678
731,2.5452883,182.73747
732,2.2783866,161.83983
733,2.7005348,196.18684
734,2.0014448,115.18551
735,2.6226997,185.15771
736,2.093538,127.671394
737,2.7275314,171.67639
738,2.1260712,97.83324
739,2.3483014,171.08395
740,2.4795425,130.78348
741,2.8678439,165.50127
742,2.3046205,152.62321
743,3.3209786,227.0542
744,2.6880732,148.04895
745,3.1681178,187.50354
746,2.673386,152.78577
747,2.250531,135.41177
748,2.818678,191.79802
749,2.0647604,125.33528
750,2.212476,130.98996
751,1.8234518,103.04494
752,1.9116683,95.47336
753,1.7857107,89.570724
754,1.6125776,112.16649
755,3.7584388,245.54292
756,2.802815,202.81929
757,1.7050898,113.041595
758,2.6362948,148.48416
759,3.175136,200.41986
760,2.2599885,112.83969
761,2.5441592,173.79842
762,2.2728992,114.42647
763,2.1065762,113.996864
764,2.4778054,182.2135
765,2.708079,176.49405
766,3.009239,201.50352
767,3.1789641,219.26491
768,1.5216405,71.826515
769,2.4275117,168.10887
770,1.4370563,88.21602
771,2.337525,119.40344
772,1.2154089,87.31944
773,2.2911756,170.17987
774,2.6428142,182.9531
775,2.2447028,169.25078
776,1.8957475,78.95722
777,1.7801173,114.2626
778,2.7594898,142.47513
779,2.5602074,161.00192
780,2.119845,116.68153
781,3.1756818,215.47305
782,1.50978,91.93603
783,3.2657204,208.78102
784,3.2265842,200.69171
785,3.1006453,218.65042
786,1.7867122,111.23561
787,1.6099927,80.34895
788,2.1495728,144.63177
789,2.3807306,138.08228
790,1.6784672,85.985954
791,2.5975208,168.70978
792,2.0662014,142.51717
793,2.728165,164.9744
794,2.564236,114.16095
795,1.948491,114.27054
796,2.9311085,166.37477
797,2.985679,210.25072
798,3.1525402,183.35297
799,1.6595957,77.54936
800,2.8231025,217.35886
801,2.7183328,177.31982
802,2.1739497,144.17477
803,2.3117173,99.5011
804,2.7499082,190.67194
805,2.8240755,210.23795
806,3.0473144,215.64558
807,2.503616,136.81064
808,2.634993,164.71455
809,3.8463764,245.59492
810,3.2278466,223.15744
811,2.0790262,126.50793
812,1.3549526,68.77121
813,4.013308,237.52998
814,2.695523,169.88237
815,3.1406026,225.71428
816,2.3737254,141.4367
817,2.1265082,133.93826
818,3.50325,242.78032
819,1.5884569,86.75831
820,1.918471,110.471085
821,1.8093307,84.12187
822,1.7861898,122.51328
823,2.367338,138.5207
824,2.8594127,160.98447
825,1.803719,102.34058
826,2.2550406,109.41182
827,3.4440613,218.091
828,2.7672644,188.1908
829,2.9609137,203.90831
830,3.8074646,228.33823
831,3.3497968,239.53375
832,2.4661486,175.05734
833,3.1941133,190.57364
834,2.506451,154.5761
835,1.8282672,90.62527
836,2.7600532,208.0969
837,2.3690667,141.37772
838,2.263543,162.25279
839,3.393909,227.4322
840,1.8696027,98.563034
841,2.5292234,168.50302
842,3.2843175,223.78323
843,1.7882088,116.28517
844,4.705743,252.95508
845,3.4479508,232.47287
846,1.7756836,93.67322
847,2.593291,192.12498
848,2.8714824,183.32542
849,1.5234408,105.7494
850,2.6964664,180.50981
851,1.927263,84.32086
852,3.7042441,226.2227
853,2.71384,156.9188
854,2.1543343,130.80823
855,1.6608427,87.24054
856,1.3550811,89.081764
857,2.5467787,192.65125
858,2.1133397,102.71
859,3.1183417,218.1648
860,3.3493817,234.59041
861,2.1549594,111.037056
862,2.732288,166.3334
863,2.3179576,90.21555
864,2.0815182,114.48471
865,1.6156851,73.788635
866,2.1087625,138.59796
867,4.085317,245.62666
868,3.7970715,239.39514
869,1.9855558,108.22661
870,2.9615064,205.31938
871,2.0234845,159.78528
872,1.7176204,97.62024
873,1.4750427,91.41704
874,2.5892546,180.39185
875,1.8873837,121.01312
876,3.2557101,215.7868
877,2.4826655,164.11661
878,2.8273377,201.39
879,1.7459953,120.545456
880,2.4468768,150.29434
881,3.0620418,187.49223
882,2.5553527,182.35583
883,2.8768067,222.9088
884,2.1085858,103.33046
885,3.336824,238.37985
886,2.2417004,112.85034
887,1.8920716,119.64987
888,3.0620239,175.36125
889,2.2156858,122.79952
890,3.9141102,247.15918
891,2.0612786,115.78834
892,2.5452476,165.40456
893,1.9208498,116.079895
894,2.434197,134.97682
895,3.1534324,189.24194
896,3.7077923,240.94466
897,3.0690596,234.80554
898,3.9127407,248.92435
899,2.8407807,223.33296
900,2.0670624,145.93263
901,1.7998291,91.499
902,2.1611772,118.0472
903,2.3210871,161.76126
904,2.4231477,150.69539
905,2.4981596,203.26782
906,2.3028119,130.40968
907,2.6542392,184.09518
908,2.3404872,144.25208
909,4.677865,252.82957
910,1.4718182,90.55329
911,3.8605886,230.62119
912,3.175996,204.3947
913,1.8084406,98.95729
914,2.7755969,206.4504
915,2.7053938,191.03021
916,2.3481994,138.33897
917,1.4940608,105.717804
918,2.3960423,103.0824
919,4.0929985,251.08945
920,3.2212832,188.95184
921,2.5626879,172.68582
922,3.059884,205.90033
923,2.6433048,188.70493
924,2.081865,123.26936
925,3.2494407,210.85486
926,2.3945441,89.464355
927,2.0409682,134.48482
928,1.3525527,84.684906
929,2.371451,156.73026
930,2.490663,198.77365
931,2.5292056,133.12589
932,3.4666743,233.55447
933,3.0135994,214.93777
934,2.6466787,182.04523
935,2.575804,160.3295
936,2.143708,96.69272
937,2.5925348,146.32027
938,1.4716316,86.32183
939,3.1674778,227.2226
940,1.7058725,118.148346
941,2.1286724,91.13403
942,2.0396223,127.69568
943,2.1467395,133.10004
944,1.1991117,76.942726
945,2.1867497,154.25842
946,1.6118324,90.35511
947,2.5291998,159.42763
948,2.5165517,173.22453
949,1.9262294,102.8922
950,2.4686165,127.79108
951,3.146031,221.04597
952,2.2488265,132.2037
953,1.8302901,103.41113
954,2.9140897,205.92696
955,4.0826406,244.54431
956,2.427173,133.09012
957,1.9830877,99.32639
958,1.9021944,108.977455
959,2.2920563,108.52852
960,2.79502,195.84636
961,1.4002736,81.83383
962,2.6099284,179.9455
963,1.9242961,115.08574
964,3.22876,221.26846
965,2.708114,198.52586
966,2.5654228,146.47968
967,1.659262,113.40477
968,2.9159024,220.73027
969,1.9373028,115.56277
970,1.9377327,138.42609
971,3.712188,238.15442
972,1.7041547,99.71948
973,3.507764,227.94044
974,2.3651285,149.74654
975,1.1483272,70.209435
976,1.8881363,90.54933
977,1.9558775,127.84886
978,1.3947301,102.790825
979,1.5886639,97.39127
980,2.3277388,142.24863
981,2.5991654,148.78563
982,2.258474,114.898926
983,2.702619,158.97908
984,2.4933507,154.7222
985,1.6967082,98.67682
986,2.8048215,157.2798
987,2.262841,150.6225
988,2.6791687,193.3517
989,2.05822,133.61795
990,2.2335324,175.687
991,1.9369948,129.10669
992,1.799959,146.48566
993,2.8082035,159.73065
994,4.0053983,237.4022
995,2.0860922,131.66283
996,1.6624168,126.289856
997,2.5346322,191.69969
998,2.1573944,131.91452
999,2.8324602,190.81268
1000,2.3035989,147.88312
1001,2.284364,125.993454
1002,3.336435,214.12154
1003,2.274123,104.97635
1004,3.6280718,236.89912
1005,2.5822825,118.3882
1006,2.3402057,150.03687
1007,1.8134066,105.38527
1008,2.8460178,186.11804
1009,3.7846317,246.23637
1010,3.1636808,217.0579
1011,2.4305563,113.14775
1012,1.8911982,98.4125
1013,3.1438591,202.38675
1014,1.2676828,89.39763
1015,2.826366,119.43405
1016,3.9909515,247.12735
1017,3.1305737,210.22281
1018,1.9391489,94.71567
1019,2.121906,159.88666
1020,2.6667714,184.34647
1021,2.0182235,132.53215
1022,2.3129823,159.01756
1023,3.0585244,207.58633
1024,2.9401278,225.79028
1025,2.092361,122.92058
1026,3.6319504,231.77588
1027,2.272025,117.89642
1028,2.4619327,154.38571
1029,2.3621829,139.21202
1030,2.9555237,215.08118
1031,2.4050598,118.96377
1032,2.0438406,110.94092
1033,2.1109014,127.74277
1034,2.6599712,224.21837
1035,2.1571152,139.74231
1036,3.6632752,234.57921
1037,2.368032,115.0343
1038,1.8558711,119.08014
1039,2.097967,107.210464
1040,3.443575,217.29852
1041,2.6554465,178.31906
1042,2.848132,196.6708
1043,2.9639707,184.1763
1044,2.3230028,161.8563
1045,2.4389696,131.34943
1046,5.37868,254.3863
1047,2.7641187,215.032
1048,1.7829171,101.464294
1049,2.736037,161.52818
1050,2.6022315,217.00774
1051,3.5682285,226.41275
1052,2.40945,134.33853
1053,2.223939,168.15895
1054,3.3935516,229.23364
1055,2.8745627,182.1871
1056,3.9559283,245.65193
1057,2.698691,209.62985
1058,2.4005342,142.88194
1059,2.0498483,93.50862
1060,3.9991746,238.6235
1061,2.858551,185.38269
1062,1.4819634,73.361465
1063,2.2351289,152.49101
1064,3.0107257,215.15862
1065,1.954745,92.64638
1066,1.659517,102.12366
1067,4.794737,252.46263
1068,4.0464807,248.76671
1069,2.5604098,136.22876
1070,2.6514242,188.61115
1071,1.2048451,78.289024
1072,2.398613,181.48639
1073,1.8803562,124.383286
1074,1.7584752,99.533936
1075,2.8027391,159.82762
1076,2.472171,127.66274
1077,2.5832477,189.00491
1078,2.6698642,135.19556
1079,1.8509675,87.82776
1080,1.6617926,99.98891
1081,2.4494545,146.45648
1082,3.0576777,210.65842
1083,1.9172609,105.0382
1084,1.881616,115.0159
1085,2.3058112,107.59239
1086,2.4565876,146.33997
